"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC1: Test register user and delete user account successfully","4350","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Jan 26 12:31:58 UTC 2026","broken","Mon Jan 26 12:32:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC4: Test logout user successfully","6774","logoutUser","Regression Suite","Mon Jan 26 12:31:50 UTC 2026","passed","Mon Jan 26 12:31:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC12: Test add product in Cart","11824","addProductInCart","Regression Suite","Mon Jan 26 12:31:18 UTC 2026","broken","Mon Jan 26 12:31:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC2: Test login user successfully with correct email and password","11864","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Jan 26 12:31:35 UTC 2026","broken","Mon Jan 26 12:31:46 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC9: Test search product","1868","searchProduct","Regression Suite","Mon Jan 26 12:32:11 UTC 2026","passed","Mon Jan 26 12:32:13 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC11: Verify subscription in Cart page","874","subscriptionInCartPage","Regression Suite","Mon Jan 26 12:32:14 UTC 2026","passed","Mon Jan 26 12:32:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC7: Test verify test cases page","640","verifyTestCasesPage","Regression Suite","Mon Jan 26 12:32:20 UTC 2026","passed","Mon Jan 26 12:32:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1309","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Jan 26 12:31:48 UTC 2026","passed","Mon Jan 26 12:31:49 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","1563","verifyAllProductAndProductDetailPage","Regression Suite","Mon Jan 26 12:32:18 UTC 2026","passed","Mon Jan 26 12:32:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC5: Test register user with existing email","6734","registerUserWithExistingEmail","Regression Suite","Mon Jan 26 12:32:03 UTC 2026","passed","Mon Jan 26 12:32:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC6: Test contact us form","2119","contactUsForm","Regression Suite","Mon Jan 26 12:31:31 UTC 2026","failed","Mon Jan 26 12:31:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC10: Verify subscription in home page","378","subscriptionInHomePage","Regression Suite","Mon Jan 26 12:32:16 UTC 2026","passed","Mon Jan 26 12:32:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
