"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC5: Test register user with existing email","8255","registerUserWithExistingEmail","Regression Suite","Tue Jan 20 05:24:16 UTC 2026","passed","Tue Jan 20 05:24:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC1: Test register user and delete user account successfully","6756","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Jan 20 05:24:08 UTC 2026","passed","Tue Jan 20 05:24:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC10: Verify subscription in home page","385","subscriptionInHomePage","Regression Suite","Tue Jan 20 05:24:31 UTC 2026","passed","Tue Jan 20 05:24:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC3: Test login user unsuccessfully with incorrect email and password","1561","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Jan 20 05:23:55 UTC 2026","passed","Tue Jan 20 05:23:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC12: Test add product in Cart","3515","addProductInCart","Regression Suite","Tue Jan 20 05:23:26 UTC 2026","broken","Tue Jan 20 05:23:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC4: Test logout user successfully","8061","logoutUser","Regression Suite","Tue Jan 20 05:23:58 UTC 2026","passed","Tue Jan 20 05:24:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC6: Test contact us form","12691","contactUsForm","Regression Suite","Tue Jan 20 05:23:31 UTC 2026","failed","Tue Jan 20 05:23:44 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC7: Test verify test cases page","730","verifyTestCasesPage","Regression Suite","Tue Jan 20 05:24:37 UTC 2026","passed","Tue Jan 20 05:24:37 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC9: Test search product","1861","searchProduct","Regression Suite","Tue Jan 20 05:24:25 UTC 2026","passed","Tue Jan 20 05:24:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC2: Test login user successfully with correct email and password","8158","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Jan 20 05:23:45 UTC 2026","passed","Tue Jan 20 05:23:53 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","2089","verifyAllProductAndProductDetailPage","Regression Suite","Tue Jan 20 05:24:33 UTC 2026","passed","Tue Jan 20 05:24:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","1132","subscriptionInCartPage","Regression Suite","Tue Jan 20 05:24:29 UTC 2026","passed","Tue Jan 20 05:24:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
