"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC11: Verify subscription in Cart page","851","subscriptionInCartPage","Regression Suite","Tue Jan 20 23:15:58 UTC 2026","passed","Tue Jan 20 23:15:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC9: Test search product","1836","searchProduct","Regression Suite","Tue Jan 20 23:15:55 UTC 2026","passed","Tue Jan 20 23:15:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC4: Test logout user successfully","6970","logoutUser","Regression Suite","Tue Jan 20 23:15:34 UTC 2026","passed","Tue Jan 20 23:15:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC3: Test login user unsuccessfully with incorrect email and password","1148","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Jan 20 23:15:32 UTC 2026","passed","Tue Jan 20 23:15:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC5: Test register user with existing email","5740","registerUserWithExistingEmail","Regression Suite","Tue Jan 20 23:15:48 UTC 2026","passed","Tue Jan 20 23:15:54 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC6: Test contact us form","2475","contactUsForm","Regression Suite","Tue Jan 20 23:15:21 UTC 2026","passed","Tue Jan 20 23:15:23 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC7: Test verify test cases page","432","verifyTestCasesPage","Regression Suite","Tue Jan 20 23:16:04 UTC 2026","passed","Tue Jan 20 23:16:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","447","subscriptionInHomePage","Regression Suite","Tue Jan 20 23:16:00 UTC 2026","passed","Tue Jan 20 23:16:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC12: Test add product in Cart","3263","addProductInCart","Regression Suite","Tue Jan 20 23:15:17 UTC 2026","passed","Tue Jan 20 23:15:20 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC1: Test register user and delete user account successfully","5156","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Jan 20 23:15:42 UTC 2026","passed","Tue Jan 20 23:15:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","5832","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Jan 20 23:15:25 UTC 2026","passed","Tue Jan 20 23:15:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","1646","verifyAllProductAndProductDetailPage","Regression Suite","Tue Jan 20 23:16:02 UTC 2026","passed","Tue Jan 20 23:16:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
