"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC12: Test add product in Cart","2622","addProductInCart","Regression Suite","Thu Jan 22 23:15:13 UTC 2026","broken","Thu Jan 22 23:15:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC1: Test register user and delete user account successfully","6423","registerAndDeleteUserAccountSuccessfully","Regression Suite","Thu Jan 22 23:15:50 UTC 2026","passed","Thu Jan 22 23:15:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC6: Test contact us form","3248","contactUsForm","Regression Suite","Thu Jan 22 23:15:17 UTC 2026","passed","Thu Jan 22 23:15:20 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC9: Test search product","1745","searchProduct","Regression Suite","Thu Jan 22 23:16:07 UTC 2026","passed","Thu Jan 22 23:16:09 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC8: Test verify all products and product detail page","11611","verifyAllProductAndProductDetailPage","Regression Suite","Thu Jan 22 23:16:15 UTC 2026","broken","Thu Jan 22 23:16:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC2: Test login user successfully with correct email and password","15282","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Thu Jan 22 23:15:21 UTC 2026","broken","Thu Jan 22 23:15:37 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC11: Verify subscription in Cart page","1160","subscriptionInCartPage","Regression Suite","Thu Jan 22 23:16:11 UTC 2026","passed","Thu Jan 22 23:16:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC5: Test register user with existing email","8118","registerUserWithExistingEmail","Regression Suite","Thu Jan 22 23:15:58 UTC 2026","passed","Thu Jan 22 23:16:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC7: Test verify test cases page","10372","verifyTestCasesPage","Regression Suite","Thu Jan 22 23:16:28 UTC 2026","broken","Thu Jan 22 23:16:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC4: Test logout user successfully","7411","logoutUser","Regression Suite","Thu Jan 22 23:15:41 UTC 2026","passed","Thu Jan 22 23:15:49 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC3: Test login user unsuccessfully with incorrect email and password","2116","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Thu Jan 22 23:15:38 UTC 2026","passed","Thu Jan 22 23:15:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC10: Verify subscription in home page","407","subscriptionInHomePage","Regression Suite","Thu Jan 22 23:16:13 UTC 2026","passed","Thu Jan 22 23:16:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
