"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC11: Verify subscription in Cart page","1081","subscriptionInCartPage","Regression Suite","Mon Jan 19 05:27:05 UTC 2026","passed","Mon Jan 19 05:27:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC2: Test login user successfully with correct email and password","8613","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Jan 19 05:26:18 UTC 2026","passed","Mon Jan 19 05:26:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC10: Verify subscription in home page","433","subscriptionInHomePage","Regression Suite","Mon Jan 19 05:27:07 UTC 2026","passed","Mon Jan 19 05:27:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC3: Test login user unsuccessfully with incorrect email and password","1905","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Jan 19 05:26:28 UTC 2026","passed","Mon Jan 19 05:26:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC1: Test register user and delete user account successfully","7173","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Jan 19 05:26:43 UTC 2026","passed","Mon Jan 19 05:26:50 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC5: Test register user with existing email","8649","registerUserWithExistingEmail","Regression Suite","Mon Jan 19 05:26:51 UTC 2026","passed","Mon Jan 19 05:27:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC12: Test add product in Cart","4136","addProductInCart","Regression Suite","Mon Jan 19 05:26:08 UTC 2026","passed","Mon Jan 19 05:26:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC4: Test logout user successfully","9160","logoutUser","Regression Suite","Mon Jan 19 05:26:32 UTC 2026","passed","Mon Jan 19 05:26:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","2448","verifyAllProductAndProductDetailPage","Regression Suite","Mon Jan 19 05:27:13 UTC 2026","passed","Mon Jan 19 05:27:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC9: Test search product","2139","searchProduct","Regression Suite","Mon Jan 19 05:27:01 UTC 2026","passed","Mon Jan 19 05:27:04 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC6: Test contact us form","2950","contactUsForm","Regression Suite","Mon Jan 19 05:26:14 UTC 2026","passed","Mon Jan 19 05:26:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC7: Test verify test cases page","811","verifyTestCasesPage","Regression Suite","Mon Jan 19 05:27:17 UTC 2026","passed","Mon Jan 19 05:27:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
