"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC7: Test verify test cases page","686","verifyTestCasesPage","Regression Suite","Sun Jan 25 12:28:42 UTC 2026","passed","Sun Jan 25 12:28:42 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC3: Test login user unsuccessfully with incorrect email and password","2109","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Sun Jan 25 12:27:57 UTC 2026","passed","Sun Jan 25 12:27:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC5: Test register user with existing email","14688","registerUserWithExistingEmail","Regression Suite","Sun Jan 25 12:28:15 UTC 2026","broken","Sun Jan 25 12:28:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC10: Verify subscription in home page","383","subscriptionInHomePage","Regression Suite","Sun Jan 25 12:28:37 UTC 2026","passed","Sun Jan 25 12:28:37 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC2: Test login user successfully with correct email and password","15203","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Sun Jan 25 12:27:40 UTC 2026","broken","Sun Jan 25 12:27:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","1823","verifyAllProductAndProductDetailPage","Regression Suite","Sun Jan 25 12:28:39 UTC 2026","passed","Sun Jan 25 12:28:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","1033","subscriptionInCartPage","Regression Suite","Sun Jan 25 12:28:35 UTC 2026","passed","Sun Jan 25 12:28:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC4: Test logout user successfully","7594","logoutUser","Regression Suite","Sun Jan 25 12:28:01 UTC 2026","passed","Sun Jan 25 12:28:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC12: Test add product in Cart","3863","addProductInCart","Regression Suite","Sun Jan 25 12:27:21 UTC 2026","passed","Sun Jan 25 12:27:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC1: Test register user and delete user account successfully","4619","registerAndDeleteUserAccountSuccessfully","Regression Suite","Sun Jan 25 12:28:09 UTC 2026","broken","Sun Jan 25 12:28:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC6: Test contact us form","12543","contactUsForm","Regression Suite","Sun Jan 25 12:27:26 UTC 2026","failed","Sun Jan 25 12:27:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC9: Test search product","1885","searchProduct","Regression Suite","Sun Jan 25 12:28:31 UTC 2026","passed","Sun Jan 25 12:28:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
