"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC3: Test login user unsuccessfully with incorrect email and password","2711","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Wed Jan 21 05:24:30 UTC 2026","passed","Wed Jan 21 05:24:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC5: Test register user with existing email","8455","registerUserWithExistingEmail","Regression Suite","Wed Jan 21 05:25:07 UTC 2026","passed","Wed Jan 21 05:25:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC9: Test search product","2202","searchProduct","Regression Suite","Wed Jan 21 05:25:17 UTC 2026","passed","Wed Jan 21 05:25:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC1: Test register user and delete user account successfully","16199","registerAndDeleteUserAccountSuccessfully","Regression Suite","Wed Jan 21 05:24:49 UTC 2026","broken","Wed Jan 21 05:25:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","19591","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Wed Jan 21 05:24:07 UTC 2026","broken","Wed Jan 21 05:24:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","2284","verifyAllProductAndProductDetailPage","Regression Suite","Wed Jan 21 05:25:25 UTC 2026","passed","Wed Jan 21 05:25:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC12: Test add product in Cart","13379","addProductInCart","Regression Suite","Wed Jan 21 05:23:37 UTC 2026","broken","Wed Jan 21 05:23:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC6: Test contact us form","12561","contactUsForm","Regression Suite","Wed Jan 21 05:23:53 UTC 2026","failed","Wed Jan 21 05:24:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC10: Verify subscription in home page","386","subscriptionInHomePage","Regression Suite","Wed Jan 21 05:25:23 UTC 2026","passed","Wed Jan 21 05:25:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC7: Test verify test cases page","700","verifyTestCasesPage","Regression Suite","Wed Jan 21 05:25:30 UTC 2026","passed","Wed Jan 21 05:25:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC4: Test logout user successfully","12395","logoutUser","Regression Suite","Wed Jan 21 05:24:35 UTC 2026","passed","Wed Jan 21 05:24:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC11: Verify subscription in Cart page","985","subscriptionInCartPage","Regression Suite","Wed Jan 21 05:25:21 UTC 2026","passed","Wed Jan 21 05:25:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
