"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC3: Test login user unsuccessfully with incorrect email and password","1287","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Wed Feb 11 23:25:04 UTC 2026","passed","Wed Feb 11 23:25:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC5: Test register user with existing email","5773","registerUserWithExistingEmail","Regression Suite","Wed Feb 11 23:25:19 UTC 2026","passed","Wed Feb 11 23:25:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC8: Test verify all products and product detail page","1236","verifyAllProductAndProductDetailPage","Regression Suite","Wed Feb 11 23:25:32 UTC 2026","passed","Wed Feb 11 23:25:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC1: Test register user and delete user account successfully","5015","registerAndDeleteUserAccountSuccessfully","Regression Suite","Wed Feb 11 23:25:13 UTC 2026","passed","Wed Feb 11 23:25:18 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC6: Test contact us form","2540","contactUsForm","Regression Suite","Wed Feb 11 23:24:53 UTC 2026","passed","Wed Feb 11 23:24:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC4: Test logout user successfully","5984","logoutUser","Regression Suite","Wed Feb 11 23:25:06 UTC 2026","passed","Wed Feb 11 23:25:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC10: Verify subscription in home page","392","subscriptionInHomePage","Regression Suite","Wed Feb 11 23:25:30 UTC 2026","passed","Wed Feb 11 23:25:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC12: Test add product in Cart","2753","addProductInCart","Regression Suite","Wed Feb 11 23:24:49 UTC 2026","passed","Wed Feb 11 23:24:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC9: Test search product","1588","searchProduct","Regression Suite","Wed Feb 11 23:25:26 UTC 2026","passed","Wed Feb 11 23:25:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC7: Test verify test cases page","474","verifyTestCasesPage","Regression Suite","Wed Feb 11 23:25:34 UTC 2026","passed","Wed Feb 11 23:25:34 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC2: Test login user successfully with correct email and password","5940","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Wed Feb 11 23:24:57 UTC 2026","passed","Wed Feb 11 23:25:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC11: Verify subscription in Cart page","743","subscriptionInCartPage","Regression Suite","Wed Feb 11 23:25:29 UTC 2026","passed","Wed Feb 11 23:25:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
