"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC11: Verify subscription in Cart page","777","subscriptionInCartPage","Regression Suite","Thu Jan 29 05:38:52 UTC 2026","passed","Thu Jan 29 05:38:53 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC2: Test login user successfully with correct email and password","5681","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Thu Jan 29 05:38:12 UTC 2026","passed","Thu Jan 29 05:38:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC5: Test register user with existing email","6351","registerUserWithExistingEmail","Regression Suite","Thu Jan 29 05:38:42 UTC 2026","passed","Thu Jan 29 05:38:48 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC7: Test verify test cases page","473","verifyTestCasesPage","Regression Suite","Thu Jan 29 05:38:58 UTC 2026","passed","Thu Jan 29 05:38:58 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC4: Test logout user successfully","14229","logoutUser","Regression Suite","Thu Jan 29 05:38:21 UTC 2026","broken","Thu Jan 29 05:38:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC6: Test contact us form","2432","contactUsForm","Regression Suite","Thu Jan 29 05:38:08 UTC 2026","passed","Thu Jan 29 05:38:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC9: Test search product","1541","searchProduct","Regression Suite","Thu Jan 29 05:38:50 UTC 2026","passed","Thu Jan 29 05:38:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC10: Verify subscription in home page","420","subscriptionInHomePage","Regression Suite","Thu Jan 29 05:38:54 UTC 2026","passed","Thu Jan 29 05:38:54 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC8: Test verify all products and product detail page","1327","verifyAllProductAndProductDetailPage","Regression Suite","Thu Jan 29 05:38:55 UTC 2026","passed","Thu Jan 29 05:38:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC1: Test register user and delete user account successfully","5087","registerAndDeleteUserAccountSuccessfully","Regression Suite","Thu Jan 29 05:38:36 UTC 2026","passed","Thu Jan 29 05:38:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC3: Test login user unsuccessfully with incorrect email and password","1113","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Thu Jan 29 05:38:18 UTC 2026","passed","Thu Jan 29 05:38:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC12: Test add product in Cart","3207","addProductInCart","Regression Suite","Thu Jan 29 05:38:04 UTC 2026","passed","Thu Jan 29 05:38:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
