"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC9: Test search product","1589","searchProduct","Regression Suite","Tue Feb 10 06:09:16 UTC 2026","passed","Tue Feb 10 06:09:18 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC11: Verify subscription in Cart page","1361","subscriptionInCartPage","Regression Suite","Tue Feb 10 06:09:19 UTC 2026","passed","Tue Feb 10 06:09:20 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC4: Test logout user successfully","6448","logoutUser","Regression Suite","Tue Feb 10 06:08:53 UTC 2026","passed","Tue Feb 10 06:08:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC2: Test login user successfully with correct email and password","17896","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Feb 10 06:08:31 UTC 2026","broken","Tue Feb 10 06:08:49 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC7: Test verify test cases page","1054","verifyTestCasesPage","Regression Suite","Tue Feb 10 06:09:26 UTC 2026","passed","Tue Feb 10 06:09:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC1: Test register user and delete user account successfully","6271","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Feb 10 06:09:00 UTC 2026","passed","Tue Feb 10 06:09:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC12: Test add product in Cart","2462","addProductInCart","Regression Suite","Tue Feb 10 06:08:13 UTC 2026","broken","Tue Feb 10 06:08:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC3: Test login user unsuccessfully with incorrect email and password","1436","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Feb 10 06:08:50 UTC 2026","passed","Tue Feb 10 06:08:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC5: Test register user with existing email","7056","registerUserWithExistingEmail","Regression Suite","Tue Feb 10 06:09:08 UTC 2026","passed","Tue Feb 10 06:09:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC8: Test verify all products and product detail page","1638","verifyAllProductAndProductDetailPage","Regression Suite","Tue Feb 10 06:09:23 UTC 2026","passed","Tue Feb 10 06:09:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC10: Verify subscription in home page","402","subscriptionInHomePage","Regression Suite","Tue Feb 10 06:09:21 UTC 2026","passed","Tue Feb 10 06:09:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC6: Test contact us form","12975","contactUsForm","Regression Suite","Tue Feb 10 06:08:17 UTC 2026","failed","Tue Feb 10 06:08:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
