"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC1: Test register user and delete user account successfully","5356","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Jan 27 23:15:50 UTC 2026","passed","Tue Jan 27 23:15:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","6453","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Jan 27 23:15:32 UTC 2026","passed","Tue Jan 27 23:15:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","3517","addProductInCart","Regression Suite","Tue Jan 27 23:15:22 UTC 2026","passed","Tue Jan 27 23:15:26 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC8: Test verify all products and product detail page","1542","verifyAllProductAndProductDetailPage","Regression Suite","Tue Jan 27 23:16:11 UTC 2026","passed","Tue Jan 27 23:16:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC9: Test search product","2133","searchProduct","Regression Suite","Tue Jan 27 23:16:04 UTC 2026","passed","Tue Jan 27 23:16:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC5: Test register user with existing email","6362","registerUserWithExistingEmail","Regression Suite","Tue Jan 27 23:15:56 UTC 2026","passed","Tue Jan 27 23:16:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC3: Test login user unsuccessfully with incorrect email and password","1234","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Jan 27 23:15:40 UTC 2026","passed","Tue Jan 27 23:15:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC4: Test logout user successfully","6762","logoutUser","Regression Suite","Tue Jan 27 23:15:42 UTC 2026","passed","Tue Jan 27 23:15:48 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC6: Test contact us form","3487","contactUsForm","Regression Suite","Tue Jan 27 23:15:27 UTC 2026","passed","Tue Jan 27 23:15:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC11: Verify subscription in Cart page","831","subscriptionInCartPage","Regression Suite","Tue Jan 27 23:16:07 UTC 2026","passed","Tue Jan 27 23:16:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC7: Test verify test cases page","521","verifyTestCasesPage","Regression Suite","Tue Jan 27 23:16:14 UTC 2026","passed","Tue Jan 27 23:16:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","403","subscriptionInHomePage","Regression Suite","Tue Jan 27 23:16:09 UTC 2026","passed","Tue Jan 27 23:16:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
