"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC11: Verify subscription in Cart page","1076","subscriptionInCartPage","Regression Suite","Wed Jan 14 07:29:17 UTC 2026","passed","Wed Jan 14 07:29:18 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC2: Test login user successfully with correct email and password","8464","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Wed Jan 14 07:28:32 UTC 2026","passed","Wed Jan 14 07:28:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","1862","addProductInCart","Regression Suite","Wed Jan 14 07:28:23 UTC 2026","broken","Wed Jan 14 07:28:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC4: Test logout user successfully","7865","logoutUser","Regression Suite","Wed Jan 14 07:28:44 UTC 2026","passed","Wed Jan 14 07:28:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","1812","verifyAllProductAndProductDetailPage","Regression Suite","Wed Jan 14 07:29:21 UTC 2026","passed","Wed Jan 14 07:29:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC7: Test verify test cases page","638","verifyTestCasesPage","Regression Suite","Wed Jan 14 07:29:24 UTC 2026","passed","Wed Jan 14 07:29:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC6: Test contact us form","3162","contactUsForm","Regression Suite","Wed Jan 14 07:28:27 UTC 2026","passed","Wed Jan 14 07:28:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC10: Verify subscription in home page","404","subscriptionInHomePage","Regression Suite","Wed Jan 14 07:29:19 UTC 2026","passed","Wed Jan 14 07:29:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC9: Test search product","2212","searchProduct","Regression Suite","Wed Jan 14 07:29:13 UTC 2026","passed","Wed Jan 14 07:29:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC3: Test login user unsuccessfully with incorrect email and password","1607","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Wed Jan 14 07:28:41 UTC 2026","passed","Wed Jan 14 07:28:43 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC1: Test register user and delete user account successfully","7656","registerAndDeleteUserAccountSuccessfully","Regression Suite","Wed Jan 14 07:28:54 UTC 2026","passed","Wed Jan 14 07:29:01 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC5: Test register user with existing email","8435","registerUserWithExistingEmail","Regression Suite","Wed Jan 14 07:29:03 UTC 2026","passed","Wed Jan 14 07:29:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
