"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC3: Test login user unsuccessfully with incorrect email and password","2154","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Feb 06 23:18:25 UTC 2026","passed","Fri Feb 06 23:18:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC1: Test register user and delete user account successfully","6622","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Feb 06 23:18:38 UTC 2026","passed","Fri Feb 06 23:18:44 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","7449","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Feb 06 23:18:16 UTC 2026","passed","Fri Feb 06 23:18:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC6: Test contact us form","4380","contactUsForm","Regression Suite","Fri Feb 06 23:18:10 UTC 2026","passed","Fri Feb 06 23:18:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC4: Test logout user successfully","7457","logoutUser","Regression Suite","Fri Feb 06 23:18:29 UTC 2026","passed","Fri Feb 06 23:18:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","1679","verifyAllProductAndProductDetailPage","Regression Suite","Fri Feb 06 23:19:01 UTC 2026","passed","Fri Feb 06 23:19:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC10: Verify subscription in home page","402","subscriptionInHomePage","Regression Suite","Fri Feb 06 23:18:59 UTC 2026","passed","Fri Feb 06 23:19:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC7: Test verify test cases page","799","verifyTestCasesPage","Regression Suite","Fri Feb 06 23:19:04 UTC 2026","passed","Fri Feb 06 23:19:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC11: Verify subscription in Cart page","1029","subscriptionInCartPage","Regression Suite","Fri Feb 06 23:18:57 UTC 2026","passed","Fri Feb 06 23:18:58 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC5: Test register user with existing email","6788","registerUserWithExistingEmail","Regression Suite","Fri Feb 06 23:18:46 UTC 2026","passed","Fri Feb 06 23:18:53 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC9: Test search product","1811","searchProduct","Regression Suite","Fri Feb 06 23:18:54 UTC 2026","passed","Fri Feb 06 23:18:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC12: Test add product in Cart","3264","addProductInCart","Regression Suite","Fri Feb 06 23:18:06 UTC 2026","passed","Fri Feb 06 23:18:09 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
