"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC6: Test contact us form","2517","contactUsForm","Regression Suite","Tue Feb 10 12:54:03 UTC 2026","passed","Tue Feb 10 12:54:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC3: Test login user unsuccessfully with incorrect email and password","1240","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Feb 10 12:54:15 UTC 2026","passed","Tue Feb 10 12:54:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC7: Test verify test cases page","552","verifyTestCasesPage","Regression Suite","Tue Feb 10 12:54:59 UTC 2026","passed","Tue Feb 10 12:55:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","445","subscriptionInHomePage","Regression Suite","Tue Feb 10 12:54:54 UTC 2026","passed","Tue Feb 10 12:54:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC1: Test register user and delete user account successfully","5466","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Feb 10 12:54:25 UTC 2026","passed","Tue Feb 10 12:54:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC4: Test logout user successfully","6680","logoutUser","Regression Suite","Tue Feb 10 12:54:17 UTC 2026","passed","Tue Feb 10 12:54:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","1689","verifyAllProductAndProductDetailPage","Regression Suite","Tue Feb 10 12:54:56 UTC 2026","passed","Tue Feb 10 12:54:58 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","871","subscriptionInCartPage","Regression Suite","Tue Feb 10 12:54:52 UTC 2026","passed","Tue Feb 10 12:54:53 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC2: Test login user successfully with correct email and password","6782","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Feb 10 12:54:07 UTC 2026","passed","Tue Feb 10 12:54:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC5: Test register user with existing email","15138","registerUserWithExistingEmail","Regression Suite","Tue Feb 10 12:54:32 UTC 2026","broken","Tue Feb 10 12:54:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC9: Test search product","2161","searchProduct","Regression Suite","Tue Feb 10 12:54:49 UTC 2026","passed","Tue Feb 10 12:54:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC12: Test add product in Cart","3159","addProductInCart","Regression Suite","Tue Feb 10 12:53:58 UTC 2026","passed","Tue Feb 10 12:54:01 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
