"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC10: Verify subscription in home page","394","subscriptionInHomePage","Regression Suite","Mon Jan 19 23:15:17 UTC 2026","passed","Mon Jan 19 23:15:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC6: Test contact us form","3316","contactUsForm","Regression Suite","Mon Jan 19 23:14:33 UTC 2026","passed","Mon Jan 19 23:14:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC8: Test verify all products and product detail page","1500","verifyAllProductAndProductDetailPage","Regression Suite","Mon Jan 19 23:15:19 UTC 2026","passed","Mon Jan 19 23:15:20 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC5: Test register user with existing email","7122","registerUserWithExistingEmail","Regression Suite","Mon Jan 19 23:15:04 UTC 2026","passed","Mon Jan 19 23:15:11 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC11: Verify subscription in Cart page","844","subscriptionInCartPage","Regression Suite","Mon Jan 19 23:15:15 UTC 2026","passed","Mon Jan 19 23:15:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1239","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Jan 19 23:14:46 UTC 2026","passed","Mon Jan 19 23:14:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC4: Test logout user successfully","6678","logoutUser","Regression Suite","Mon Jan 19 23:14:48 UTC 2026","passed","Mon Jan 19 23:14:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC9: Test search product","1620","searchProduct","Regression Suite","Mon Jan 19 23:15:12 UTC 2026","passed","Mon Jan 19 23:15:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC2: Test login user successfully with correct email and password","6915","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Jan 19 23:14:38 UTC 2026","passed","Mon Jan 19 23:14:45 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","3608","addProductInCart","Regression Suite","Mon Jan 19 23:14:28 UTC 2026","passed","Mon Jan 19 23:14:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC1: Test register user and delete user account successfully","6119","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Jan 19 23:14:56 UTC 2026","passed","Mon Jan 19 23:15:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC7: Test verify test cases page","659","verifyTestCasesPage","Regression Suite","Mon Jan 19 23:15:21 UTC 2026","passed","Mon Jan 19 23:15:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
