"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test contact us form","13344","testContactUsForm","Regression Suite","Fri Jan 09 08:49:03 UTC 2026","failed","Fri Jan 09 08:49:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testContactUsForm"
"Test verify test cases page","752","testVerifyTestCasesPage","Regression Suite","Fri Jan 09 08:50:05 UTC 2026","passed","Fri Jan 09 08:50:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testVerifyTestCasesPage"
"Test search product","2109","testSearchProduct","Regression Suite","Fri Jan 09 08:49:55 UTC 2026","passed","Fri Jan 09 08:49:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testSearchProduct"
"Test register user with existing email","6842","testRegisterUserWithExistingEmail","Regression Suite","Fri Jan 09 08:49:47 UTC 2026","passed","Fri Jan 09 08:49:54 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testRegisterUserWithExistingEmail"
"Verify subscription in home page","419","testSubcription","Regression Suite","Fri Jan 09 08:49:59 UTC 2026","passed","Fri Jan 09 08:49:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testSubcription"
"Test register user and delete user account successfully","5951","testRegisterAndDeleteUserAccountSuccessfully","Regression Suite","Fri Jan 09 08:49:39 UTC 2026","passed","Fri Jan 09 08:49:45 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testRegisterAndDeleteUserAccountSuccessfully"
"Test login user unsuccessfully with incorrect email and password","1183","testLoginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Jan 09 08:49:28 UTC 2026","passed","Fri Jan 09 08:49:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testLoginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"Test logout user successfully","7308","testLogoutUser","Regression Suite","Fri Jan 09 08:49:31 UTC 2026","passed","Fri Jan 09 08:49:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testLogoutUser"
"Test login user successfully with correct email and password","8585","testLoginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Jan 09 08:49:18 UTC 2026","passed","Fri Jan 09 08:49:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testLoginSuccessfullyWithCorrectEmailAndPassword"
"Test verify all products and product detail page","2272","testVerifyAllProductAndProductDetailPage","Regression Suite","Fri Jan 09 08:50:01 UTC 2026","passed","Fri Jan 09 08:50:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","testVerifyAllProductAndProductDetailPage"
