"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC1: Test register user and delete user account successfully","13448","registerAndDeleteUserAccountSuccessfully","Regression Suite","Sun Jan 18 17:23:13 UTC 2026","broken","Sun Jan 18 17:23:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC3: Test login user unsuccessfully with incorrect email and password","1352","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Sun Jan 18 17:23:00 UTC 2026","passed","Sun Jan 18 17:23:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC2: Test login user successfully with correct email and password","7266","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Sun Jan 18 17:22:52 UTC 2026","passed","Sun Jan 18 17:22:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC7: Test verify test cases page","678","verifyTestCasesPage","Regression Suite","Sun Jan 18 17:23:46 UTC 2026","passed","Sun Jan 18 17:23:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","409","subscriptionInHomePage","Regression Suite","Sun Jan 18 17:23:42 UTC 2026","passed","Sun Jan 18 17:23:42 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC12: Test add product in Cart","13101","addProductInCart","Regression Suite","Sun Jan 18 17:22:33 UTC 2026","broken","Sun Jan 18 17:22:46 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC8: Test verify all products and product detail page","1728","verifyAllProductAndProductDetailPage","Regression Suite","Sun Jan 18 17:23:44 UTC 2026","passed","Sun Jan 18 17:23:45 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC9: Test search product","1696","searchProduct","Regression Suite","Sun Jan 18 17:23:36 UTC 2026","passed","Sun Jan 18 17:23:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC6: Test contact us form","2510","contactUsForm","Regression Suite","Sun Jan 18 17:22:48 UTC 2026","passed","Sun Jan 18 17:22:50 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC4: Test logout user successfully","8172","logoutUser","Regression Suite","Sun Jan 18 17:23:03 UTC 2026","passed","Sun Jan 18 17:23:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC11: Verify subscription in Cart page","857","subscriptionInCartPage","Regression Suite","Sun Jan 18 17:23:39 UTC 2026","passed","Sun Jan 18 17:23:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC5: Test register user with existing email","7380","registerUserWithExistingEmail","Regression Suite","Sun Jan 18 17:23:28 UTC 2026","passed","Sun Jan 18 17:23:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
