"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC9: Test search product","1831","searchProduct","Regression Suite","Fri Feb 06 05:48:04 UTC 2026","passed","Fri Feb 06 05:48:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC3: Test login user unsuccessfully with incorrect email and password","1379","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Feb 06 05:47:37 UTC 2026","passed","Fri Feb 06 05:47:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC2: Test login user successfully with correct email and password","6808","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Feb 06 05:47:30 UTC 2026","passed","Fri Feb 06 05:47:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC7: Test verify test cases page","547","verifyTestCasesPage","Regression Suite","Fri Feb 06 05:48:14 UTC 2026","passed","Fri Feb 06 05:48:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC11: Verify subscription in Cart page","865","subscriptionInCartPage","Regression Suite","Fri Feb 06 05:48:07 UTC 2026","passed","Fri Feb 06 05:48:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC6: Test contact us form","12952","contactUsForm","Regression Suite","Fri Feb 06 05:47:15 UTC 2026","failed","Fri Feb 06 05:47:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC4: Test logout user successfully","6549","logoutUser","Regression Suite","Fri Feb 06 05:47:40 UTC 2026","passed","Fri Feb 06 05:47:46 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC1: Test register user and delete user account successfully","6358","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Feb 06 05:47:48 UTC 2026","passed","Fri Feb 06 05:47:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC5: Test register user with existing email","7272","registerUserWithExistingEmail","Regression Suite","Fri Feb 06 05:47:56 UTC 2026","passed","Fri Feb 06 05:48:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC12: Test add product in Cart","3131","addProductInCart","Regression Suite","Fri Feb 06 05:47:11 UTC 2026","passed","Fri Feb 06 05:47:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC8: Test verify all products and product detail page","1661","verifyAllProductAndProductDetailPage","Regression Suite","Fri Feb 06 05:48:11 UTC 2026","passed","Fri Feb 06 05:48:13 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC10: Verify subscription in home page","441","subscriptionInHomePage","Regression Suite","Fri Feb 06 05:48:09 UTC 2026","passed","Fri Feb 06 05:48:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
