"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verify all products and product detail page","8670","verifyAllProductAndProductDetailPage","Regression Suite","Fri Jan 09 10:15:29 UTC 2026","passed","Fri Jan 09 10:15:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"Test verify test cases page","385","verifyTestCasesPage","Regression Suite","Fri Jan 09 10:15:41 UTC 2026","passed","Fri Jan 09 10:15:42 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"Test logout user successfully","6795","logoutUser","Regression Suite","Fri Jan 09 10:15:03 UTC 2026","passed","Fri Jan 09 10:15:09 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"Test login user unsuccessfully with incorrect email and password","1176","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Jan 09 10:15:00 UTC 2026","passed","Fri Jan 09 10:15:01 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"Test login user successfully with correct email and password","6241","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Jan 09 10:14:53 UTC 2026","passed","Fri Jan 09 10:14:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"Test search product","1391","searchProduct","Regression Suite","Fri Jan 09 10:15:24 UTC 2026","passed","Fri Jan 09 10:15:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"Test register user and delete user account successfully","4947","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Jan 09 10:15:11 UTC 2026","passed","Fri Jan 09 10:15:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"Test contact us form","2790","contactUsForm","Regression Suite","Fri Jan 09 10:14:49 UTC 2026","passed","Fri Jan 09 10:14:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"Verify subscription in Cart page","775","subscriptionInCartPage","Regression Suite","Fri Jan 09 10:15:28 UTC 2026","passed","Fri Jan 09 10:15:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"Verify subscription in home page","427","subcriptionInHomePage","Regression Suite","Fri Jan 09 10:15:26 UTC 2026","passed","Fri Jan 09 10:15:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subcriptionInHomePage"
"Test register user with existing email","5741","registerUserWithExistingEmail","Regression Suite","Fri Jan 09 10:15:17 UTC 2026","passed","Fri Jan 09 10:15:23 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
