"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC6: Test contact us form","2612","contactUsForm","Regression Suite","Fri Feb 13 23:23:37 UTC 2026","passed","Fri Feb 13 23:23:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC3: Test login user unsuccessfully with incorrect email and password","1172","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Feb 13 23:23:58 UTC 2026","passed","Fri Feb 13 23:24:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC10: Verify subscription in home page","388","subscriptionInHomePage","Regression Suite","Fri Feb 13 23:24:38 UTC 2026","passed","Fri Feb 13 23:24:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC5: Test register user with existing email","6398","registerUserWithExistingEmail","Regression Suite","Fri Feb 13 23:24:25 UTC 2026","passed","Fri Feb 13 23:24:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC4: Test logout user successfully","6435","logoutUser","Regression Suite","Fri Feb 13 23:24:01 UTC 2026","passed","Fri Feb 13 23:24:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC11: Verify subscription in Cart page","844","subscriptionInCartPage","Regression Suite","Fri Feb 13 23:24:36 UTC 2026","passed","Fri Feb 13 23:24:37 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC7: Test verify test cases page","539","verifyTestCasesPage","Regression Suite","Fri Feb 13 23:24:43 UTC 2026","passed","Fri Feb 13 23:24:43 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC9: Test search product","1774","searchProduct","Regression Suite","Fri Feb 13 23:24:33 UTC 2026","passed","Fri Feb 13 23:24:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC2: Test login user successfully with correct email and password","16198","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Feb 13 23:23:41 UTC 2026","broken","Fri Feb 13 23:23:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","3863","addProductInCart","Regression Suite","Fri Feb 13 23:23:31 UTC 2026","passed","Fri Feb 13 23:23:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC8: Test verify all products and product detail page","1597","verifyAllProductAndProductDetailPage","Regression Suite","Fri Feb 13 23:24:40 UTC 2026","passed","Fri Feb 13 23:24:42 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC1: Test register user and delete user account successfully","15304","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Feb 13 23:24:09 UTC 2026","broken","Fri Feb 13 23:24:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
