"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC9: Test search product","1682","searchProduct","Regression Suite","Mon Jan 19 12:32:54 UTC 2026","passed","Mon Jan 19 12:32:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC11: Verify subscription in Cart page","808","subscriptionInCartPage","Regression Suite","Mon Jan 19 12:32:57 UTC 2026","passed","Mon Jan 19 12:32:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1349","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Jan 19 12:32:23 UTC 2026","passed","Mon Jan 19 12:32:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC1: Test register user and delete user account successfully","5829","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Jan 19 12:32:33 UTC 2026","passed","Mon Jan 19 12:32:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC8: Test verify all products and product detail page","1468","verifyAllProductAndProductDetailPage","Regression Suite","Mon Jan 19 12:33:00 UTC 2026","passed","Mon Jan 19 12:33:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC10: Verify subscription in home page","383","subscriptionInHomePage","Regression Suite","Mon Jan 19 12:32:59 UTC 2026","passed","Mon Jan 19 12:32:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC2: Test login user successfully with correct email and password","6441","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Jan 19 12:32:15 UTC 2026","passed","Mon Jan 19 12:32:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC6: Test contact us form","2323","contactUsForm","Regression Suite","Mon Jan 19 12:32:11 UTC 2026","passed","Mon Jan 19 12:32:14 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC4: Test logout user successfully","6687","logoutUser","Regression Suite","Mon Jan 19 12:32:25 UTC 2026","passed","Mon Jan 19 12:32:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC5: Test register user with existing email","11595","registerUserWithExistingEmail","Regression Suite","Mon Jan 19 12:32:41 UTC 2026","broken","Mon Jan 19 12:32:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC7: Test verify test cases page","490","verifyTestCasesPage","Regression Suite","Mon Jan 19 12:33:03 UTC 2026","passed","Mon Jan 19 12:33:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC12: Test add product in Cart","3420","addProductInCart","Regression Suite","Mon Jan 19 12:32:07 UTC 2026","passed","Mon Jan 19 12:32:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
