"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC11: Verify subscription in Cart page","831","subscriptionInCartPage","Regression Suite","Sun Feb 15 12:32:50 UTC 2026","passed","Sun Feb 15 12:32:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC1: Test register user and delete user account successfully","5254","registerAndDeleteUserAccountSuccessfully","Regression Suite","Sun Feb 15 12:32:33 UTC 2026","passed","Sun Feb 15 12:32:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC4: Test logout user successfully","6401","logoutUser","Regression Suite","Sun Feb 15 12:32:25 UTC 2026","passed","Sun Feb 15 12:32:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC9: Test search product","1695","searchProduct","Regression Suite","Sun Feb 15 12:32:47 UTC 2026","passed","Sun Feb 15 12:32:49 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC8: Test verify all products and product detail page","1897","verifyAllProductAndProductDetailPage","Regression Suite","Sun Feb 15 12:32:54 UTC 2026","passed","Sun Feb 15 12:32:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC7: Test verify test cases page","487","verifyTestCasesPage","Regression Suite","Sun Feb 15 12:32:57 UTC 2026","passed","Sun Feb 15 12:32:58 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC5: Test register user with existing email","6237","registerUserWithExistingEmail","Regression Suite","Sun Feb 15 12:32:40 UTC 2026","passed","Sun Feb 15 12:32:46 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC10: Verify subscription in home page","382","subscriptionInHomePage","Regression Suite","Sun Feb 15 12:32:52 UTC 2026","passed","Sun Feb 15 12:32:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC3: Test login user unsuccessfully with incorrect email and password","1309","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Sun Feb 15 12:32:23 UTC 2026","passed","Sun Feb 15 12:32:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC2: Test login user successfully with correct email and password","6757","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Sun Feb 15 12:32:15 UTC 2026","passed","Sun Feb 15 12:32:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC6: Test contact us form","2658","contactUsForm","Regression Suite","Sun Feb 15 12:32:11 UTC 2026","passed","Sun Feb 15 12:32:13 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC12: Test add product in Cart","3756","addProductInCart","Regression Suite","Sun Feb 15 12:32:06 UTC 2026","passed","Sun Feb 15 12:32:09 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
