"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC2: Test login user successfully with correct email and password","17141","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Wed Feb 04 23:19:47 UTC 2026","broken","Wed Feb 04 23:20:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","1792","verifyAllProductAndProductDetailPage","Regression Suite","Wed Feb 04 23:20:39 UTC 2026","passed","Wed Feb 04 23:20:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC7: Test verify test cases page","714","verifyTestCasesPage","Regression Suite","Wed Feb 04 23:20:42 UTC 2026","passed","Wed Feb 04 23:20:43 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1279","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Wed Feb 04 23:20:06 UTC 2026","passed","Wed Feb 04 23:20:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC4: Test logout user successfully","6575","logoutUser","Regression Suite","Wed Feb 04 23:20:09 UTC 2026","passed","Wed Feb 04 23:20:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC5: Test register user with existing email","6496","registerUserWithExistingEmail","Regression Suite","Wed Feb 04 23:20:23 UTC 2026","passed","Wed Feb 04 23:20:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC11: Verify subscription in Cart page","907","subscriptionInCartPage","Regression Suite","Wed Feb 04 23:20:35 UTC 2026","passed","Wed Feb 04 23:20:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC6: Test contact us form","3177","contactUsForm","Regression Suite","Wed Feb 04 23:19:43 UTC 2026","passed","Wed Feb 04 23:19:46 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC12: Test add product in Cart","3895","addProductInCart","Regression Suite","Wed Feb 04 23:19:38 UTC 2026","passed","Wed Feb 04 23:19:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC9: Test search product","2507","searchProduct","Regression Suite","Wed Feb 04 23:20:31 UTC 2026","passed","Wed Feb 04 23:20:34 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC1: Test register user and delete user account successfully","5472","registerAndDeleteUserAccountSuccessfully","Regression Suite","Wed Feb 04 23:20:17 UTC 2026","passed","Wed Feb 04 23:20:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC10: Verify subscription in home page","376","subscriptionInHomePage","Regression Suite","Wed Feb 04 23:20:37 UTC 2026","passed","Wed Feb 04 23:20:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
