"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC10: Verify subscription in home page","417","subscriptionInHomePage","Regression Suite","Wed Jan 21 12:33:22 UTC 2026","passed","Wed Jan 21 12:33:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC1: Test register user and delete user account successfully","15230","registerAndDeleteUserAccountSuccessfully","Regression Suite","Wed Jan 21 12:32:51 UTC 2026","broken","Wed Jan 21 12:33:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","7574","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Wed Jan 21 12:32:31 UTC 2026","passed","Wed Jan 21 12:32:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC7: Test verify test cases page","1177","verifyTestCasesPage","Regression Suite","Wed Jan 21 12:33:27 UTC 2026","passed","Wed Jan 21 12:33:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC6: Test contact us form","12809","contactUsForm","Regression Suite","Wed Jan 21 12:32:17 UTC 2026","failed","Wed Jan 21 12:32:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC9: Test search product","1601","searchProduct","Regression Suite","Wed Jan 21 12:33:17 UTC 2026","passed","Wed Jan 21 12:33:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC12: Test add product in Cart","3086","addProductInCart","Regression Suite","Wed Jan 21 12:32:13 UTC 2026","passed","Wed Jan 21 12:32:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC3: Test login user unsuccessfully with incorrect email and password","1673","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Wed Jan 21 12:32:40 UTC 2026","passed","Wed Jan 21 12:32:41 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC4: Test logout user successfully","6862","logoutUser","Regression Suite","Wed Jan 21 12:32:43 UTC 2026","passed","Wed Jan 21 12:32:50 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","2201","verifyAllProductAndProductDetailPage","Regression Suite","Wed Jan 21 12:33:23 UTC 2026","passed","Wed Jan 21 12:33:26 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","962","subscriptionInCartPage","Regression Suite","Wed Jan 21 12:33:20 UTC 2026","passed","Wed Jan 21 12:33:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC5: Test register user with existing email","7993","registerUserWithExistingEmail","Regression Suite","Wed Jan 21 12:33:08 UTC 2026","passed","Wed Jan 21 12:33:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
