"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC7: Test verify test cases page","890","verifyTestCasesPage","Regression Suite","Thu Jan 29 23:21:10 UTC 2026","passed","Thu Jan 29 23:21:11 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC12: Test add product in Cart","4127","addProductInCart","Regression Suite","Thu Jan 29 23:19:18 UTC 2026","passed","Thu Jan 29 23:19:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC9: Test search product","2438","searchProduct","Regression Suite","Thu Jan 29 23:20:41 UTC 2026","passed","Thu Jan 29 23:20:44 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC5: Test register user with existing email","9094","registerUserWithExistingEmail","Regression Suite","Thu Jan 29 23:20:31 UTC 2026","passed","Thu Jan 29 23:20:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC11: Verify subscription in Cart page","1116","subscriptionInCartPage","Regression Suite","Thu Jan 29 23:20:50 UTC 2026","passed","Thu Jan 29 23:20:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1504","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Thu Jan 29 23:19:50 UTC 2026","passed","Thu Jan 29 23:19:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC10: Verify subscription in home page","375","subscriptionInHomePage","Regression Suite","Thu Jan 29 23:20:57 UTC 2026","passed","Thu Jan 29 23:20:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC2: Test login user successfully with correct email and password","8559","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Thu Jan 29 23:19:40 UTC 2026","passed","Thu Jan 29 23:19:48 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","4738","verifyAllProductAndProductDetailPage","Regression Suite","Thu Jan 29 23:21:04 UTC 2026","passed","Thu Jan 29 23:21:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC4: Test logout user successfully","9140","logoutUser","Regression Suite","Thu Jan 29 23:19:57 UTC 2026","passed","Thu Jan 29 23:20:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC1: Test register user and delete user account successfully","16794","registerAndDeleteUserAccountSuccessfully","Regression Suite","Thu Jan 29 23:20:12 UTC 2026","broken","Thu Jan 29 23:20:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC6: Test contact us form","12899","contactUsForm","Regression Suite","Thu Jan 29 23:19:25 UTC 2026","failed","Thu Jan 29 23:19:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
