"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC2: Test login user successfully with correct email and password","7803","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Sun Jan 18 17:37:40 UTC 2026","passed","Sun Jan 18 17:37:48 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC11: Verify subscription in Cart page","1046","subscriptionInCartPage","Regression Suite","Sun Jan 18 17:38:22 UTC 2026","passed","Sun Jan 18 17:38:23 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC6: Test contact us form","13225","contactUsForm","Regression Suite","Sun Jan 18 17:37:26 UTC 2026","failed","Sun Jan 18 17:37:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC8: Test verify all products and product detail page","1633","verifyAllProductAndProductDetailPage","Regression Suite","Sun Jan 18 17:38:27 UTC 2026","passed","Sun Jan 18 17:38:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC5: Test register user with existing email","7603","registerUserWithExistingEmail","Regression Suite","Sun Jan 18 17:38:09 UTC 2026","passed","Sun Jan 18 17:38:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC3: Test login user unsuccessfully with incorrect email and password","1440","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Sun Jan 18 17:37:50 UTC 2026","passed","Sun Jan 18 17:37:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC7: Test verify test cases page","875","verifyTestCasesPage","Regression Suite","Sun Jan 18 17:38:30 UTC 2026","passed","Sun Jan 18 17:38:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC9: Test search product","2062","searchProduct","Regression Suite","Sun Jan 18 17:38:18 UTC 2026","passed","Sun Jan 18 17:38:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC10: Verify subscription in home page","421","subscriptionInHomePage","Regression Suite","Sun Jan 18 17:38:25 UTC 2026","passed","Sun Jan 18 17:38:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC12: Test add product in Cart","3679","addProductInCart","Regression Suite","Sun Jan 18 17:37:21 UTC 2026","passed","Sun Jan 18 17:37:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC4: Test logout user successfully","6750","logoutUser","Regression Suite","Sun Jan 18 17:37:53 UTC 2026","passed","Sun Jan 18 17:38:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC1: Test register user and delete user account successfully","6066","registerAndDeleteUserAccountSuccessfully","Regression Suite","Sun Jan 18 17:38:02 UTC 2026","passed","Sun Jan 18 17:38:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
