"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC7: Test verify test cases page","1384","verifyTestCasesPage","Regression Suite","Tue Feb 10 23:33:34 UTC 2026","passed","Tue Feb 10 23:33:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC9: Test search product","1399","searchProduct","Regression Suite","Tue Feb 10 23:33:25 UTC 2026","passed","Tue Feb 10 23:33:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC1: Test register user and delete user account successfully","5287","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Feb 10 23:33:11 UTC 2026","passed","Tue Feb 10 23:33:16 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC2: Test login user successfully with correct email and password","6675","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Feb 10 23:32:53 UTC 2026","passed","Tue Feb 10 23:33:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC3: Test login user unsuccessfully with incorrect email and password","1148","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Feb 10 23:33:01 UTC 2026","passed","Tue Feb 10 23:33:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC8: Test verify all products and product detail page","1615","verifyAllProductAndProductDetailPage","Regression Suite","Tue Feb 10 23:33:31 UTC 2026","passed","Tue Feb 10 23:33:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","911","subscriptionInCartPage","Regression Suite","Tue Feb 10 23:33:27 UTC 2026","passed","Tue Feb 10 23:33:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC10: Verify subscription in home page","388","subscriptionInHomePage","Regression Suite","Tue Feb 10 23:33:29 UTC 2026","passed","Tue Feb 10 23:33:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC4: Test logout user successfully","6783","logoutUser","Regression Suite","Tue Feb 10 23:33:03 UTC 2026","passed","Tue Feb 10 23:33:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC12: Test add product in Cart","3202","addProductInCart","Regression Suite","Tue Feb 10 23:32:44 UTC 2026","passed","Tue Feb 10 23:32:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC5: Test register user with existing email","6573","registerUserWithExistingEmail","Regression Suite","Tue Feb 10 23:33:18 UTC 2026","passed","Tue Feb 10 23:33:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC6: Test contact us form","3368","contactUsForm","Regression Suite","Tue Feb 10 23:32:49 UTC 2026","passed","Tue Feb 10 23:32:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
