"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC8: Test verify all products and product detail page","1942","verifyAllProductAndProductDetailPage","Regression Suite","Thu Feb 12 06:00:36 UTC 2026","passed","Thu Feb 12 06:00:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC1: Test register user and delete user account successfully","5414","registerAndDeleteUserAccountSuccessfully","Regression Suite","Thu Feb 12 06:00:16 UTC 2026","passed","Thu Feb 12 06:00:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC3: Test login user unsuccessfully with incorrect email and password","1867","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Thu Feb 12 05:59:57 UTC 2026","passed","Thu Feb 12 05:59:59 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC12: Test add product in Cart","3064","addProductInCart","Regression Suite","Thu Feb 12 05:59:21 UTC 2026","passed","Thu Feb 12 05:59:24 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC11: Verify subscription in Cart page","884","subscriptionInCartPage","Regression Suite","Thu Feb 12 06:00:33 UTC 2026","passed","Thu Feb 12 06:00:34 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC4: Test logout user successfully","14595","logoutUser","Regression Suite","Thu Feb 12 06:00:00 UTC 2026","broken","Thu Feb 12 06:00:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC5: Test register user with existing email","6688","registerUserWithExistingEmail","Regression Suite","Thu Feb 12 06:00:22 UTC 2026","passed","Thu Feb 12 06:00:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC6: Test contact us form","12596","contactUsForm","Regression Suite","Thu Feb 12 05:59:25 UTC 2026","failed","Thu Feb 12 05:59:38 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC2: Test login user successfully with correct email and password","16762","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Thu Feb 12 05:59:39 UTC 2026","broken","Thu Feb 12 05:59:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC9: Test search product","1735","searchProduct","Regression Suite","Thu Feb 12 06:00:30 UTC 2026","passed","Thu Feb 12 06:00:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC7: Test verify test cases page","546","verifyTestCasesPage","Regression Suite","Thu Feb 12 06:00:39 UTC 2026","passed","Thu Feb 12 06:00:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","412","subscriptionInHomePage","Regression Suite","Thu Feb 12 06:00:35 UTC 2026","passed","Thu Feb 12 06:00:35 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
