"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC9: Test search product","2156","searchProduct","Regression Suite","Mon Feb 09 06:04:20 UTC 2026","passed","Mon Feb 09 06:04:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC10: Verify subscription in home page","408","subscriptionInHomePage","Regression Suite","Mon Feb 09 06:04:26 UTC 2026","passed","Mon Feb 09 06:04:26 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC7: Test verify test cases page","10356","verifyTestCasesPage","Regression Suite","Mon Feb 09 06:04:41 UTC 2026","broken","Mon Feb 09 06:04:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC8: Test verify all products and product detail page","11532","verifyAllProductAndProductDetailPage","Regression Suite","Mon Feb 09 06:04:27 UTC 2026","broken","Mon Feb 09 06:04:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC4: Test logout user successfully","11379","logoutUser","Regression Suite","Mon Feb 09 06:03:40 UTC 2026","passed","Mon Feb 09 06:03:52 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC3: Test login user unsuccessfully with incorrect email and password","2161","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Feb 09 06:03:37 UTC 2026","passed","Mon Feb 09 06:03:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC2: Test login user successfully with correct email and password","18962","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Feb 09 06:03:17 UTC 2026","broken","Mon Feb 09 06:03:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC1: Test register user and delete user account successfully","16099","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Feb 09 06:03:53 UTC 2026","broken","Mon Feb 09 06:04:09 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC5: Test register user with existing email","8188","registerUserWithExistingEmail","Regression Suite","Mon Feb 09 06:04:11 UTC 2026","passed","Mon Feb 09 06:04:19 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC6: Test contact us form","12795","contactUsForm","Regression Suite","Mon Feb 09 06:03:03 UTC 2026","failed","Mon Feb 09 06:03:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC11: Verify subscription in Cart page","973","subscriptionInCartPage","Regression Suite","Mon Feb 09 06:04:24 UTC 2026","passed","Mon Feb 09 06:04:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC12: Test add product in Cart","3074","addProductInCart","Regression Suite","Mon Feb 09 06:02:58 UTC 2026","passed","Mon Feb 09 06:03:01 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
