"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC5: Test register user with existing email","5803","registerUserWithExistingEmail","Regression Suite","Mon Feb 09 23:31:19 UTC 2026","passed","Mon Feb 09 23:31:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC8: Test verify all products and product detail page","1244","verifyAllProductAndProductDetailPage","Regression Suite","Mon Feb 09 23:31:31 UTC 2026","passed","Mon Feb 09 23:31:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC11: Verify subscription in Cart page","728","subscriptionInCartPage","Regression Suite","Mon Feb 09 23:31:28 UTC 2026","passed","Mon Feb 09 23:31:29 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC12: Test add product in Cart","2893","addProductInCart","Regression Suite","Mon Feb 09 23:30:39 UTC 2026","passed","Mon Feb 09 23:30:42 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC10: Verify subscription in home page","394","subscriptionInHomePage","Regression Suite","Mon Feb 09 23:31:30 UTC 2026","passed","Mon Feb 09 23:31:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC4: Test logout user successfully","6185","logoutUser","Regression Suite","Mon Feb 09 23:31:06 UTC 2026","passed","Mon Feb 09 23:31:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC9: Test search product","1344","searchProduct","Regression Suite","Mon Feb 09 23:31:26 UTC 2026","passed","Mon Feb 09 23:31:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC1: Test register user and delete user account successfully","4747","registerAndDeleteUserAccountSuccessfully","Regression Suite","Mon Feb 09 23:31:14 UTC 2026","passed","Mon Feb 09 23:31:18 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC3: Test login user unsuccessfully with incorrect email and password","1132","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Mon Feb 09 23:31:04 UTC 2026","passed","Mon Feb 09 23:31:05 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC2: Test login user successfully with correct email and password","5833","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Mon Feb 09 23:30:57 UTC 2026","passed","Mon Feb 09 23:31:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC7: Test verify test cases page","429","verifyTestCasesPage","Regression Suite","Mon Feb 09 23:31:34 UTC 2026","passed","Mon Feb 09 23:31:34 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC6: Test contact us form","12881","contactUsForm","Regression Suite","Mon Feb 09 23:30:43 UTC 2026","failed","Mon Feb 09 23:30:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
