"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC5: Test register user with existing email","8514","registerUserWithExistingEmail","Regression Suite","Fri Jan 30 12:36:59 UTC 2026","passed","Fri Jan 30 12:37:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC12: Test add product in Cart","11633","addProductInCart","Regression Suite","Fri Jan 30 12:36:11 UTC 2026","broken","Fri Jan 30 12:36:22 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC7: Test verify test cases page","580","verifyTestCasesPage","Regression Suite","Fri Jan 30 12:37:20 UTC 2026","passed","Fri Jan 30 12:37:20 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC8: Test verify all products and product detail page","1960","verifyAllProductAndProductDetailPage","Regression Suite","Fri Jan 30 12:37:16 UTC 2026","passed","Fri Jan 30 12:37:18 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC4: Test logout user successfully","7804","logoutUser","Regression Suite","Fri Jan 30 12:36:41 UTC 2026","passed","Fri Jan 30 12:36:49 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC11: Verify subscription in Cart page","1048","subscriptionInCartPage","Regression Suite","Fri Jan 30 12:37:12 UTC 2026","passed","Fri Jan 30 12:37:13 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC6: Test contact us form","2957","contactUsForm","Regression Suite","Fri Jan 30 12:36:24 UTC 2026","passed","Fri Jan 30 12:36:27 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC2: Test login user successfully with correct email and password","8040","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Jan 30 12:36:29 UTC 2026","passed","Fri Jan 30 12:36:37 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC9: Test search product","2015","searchProduct","Regression Suite","Fri Jan 30 12:37:09 UTC 2026","passed","Fri Jan 30 12:37:11 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC1: Test register user and delete user account successfully","6804","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Jan 30 12:36:51 UTC 2026","passed","Fri Jan 30 12:36:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC10: Verify subscription in home page","358","subscriptionInHomePage","Regression Suite","Fri Jan 30 12:37:14 UTC 2026","passed","Fri Jan 30 12:37:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC3: Test login user unsuccessfully with incorrect email and password","1676","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Jan 30 12:36:38 UTC 2026","passed","Fri Jan 30 12:36:40 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
