"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC12: Test add product in Cart","3890","addProductInCart","Regression Suite","Tue Feb 03 12:40:06 UTC 2026","passed","Tue Feb 03 12:40:10 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC5: Test register user with existing email","7193","registerUserWithExistingEmail","Regression Suite","Tue Feb 03 12:40:49 UTC 2026","passed","Tue Feb 03 12:40:56 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC4: Test logout user successfully","7102","logoutUser","Regression Suite","Tue Feb 03 12:40:32 UTC 2026","passed","Tue Feb 03 12:40:39 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC1: Test register user and delete user account successfully","6707","registerAndDeleteUserAccountSuccessfully","Regression Suite","Tue Feb 03 12:40:41 UTC 2026","passed","Tue Feb 03 12:40:47 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC11: Verify subscription in Cart page","844","subscriptionInCartPage","Regression Suite","Tue Feb 03 12:41:00 UTC 2026","passed","Tue Feb 03 12:41:01 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC8: Test verify all products and product detail page","1749","verifyAllProductAndProductDetailPage","Regression Suite","Tue Feb 03 12:41:04 UTC 2026","passed","Tue Feb 03 12:41:06 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC7: Test verify test cases page","521","verifyTestCasesPage","Regression Suite","Tue Feb 03 12:41:07 UTC 2026","passed","Tue Feb 03 12:41:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC6: Test contact us form","2998","contactUsForm","Regression Suite","Tue Feb 03 12:40:12 UTC 2026","passed","Tue Feb 03 12:40:15 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC2: Test login user successfully with correct email and password","12217","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Tue Feb 03 12:40:16 UTC 2026","broken","Tue Feb 03 12:40:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC10: Verify subscription in home page","365","subscriptionInHomePage","Regression Suite","Tue Feb 03 12:41:02 UTC 2026","passed","Tue Feb 03 12:41:03 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC9: Test search product","1396","searchProduct","Regression Suite","Tue Feb 03 12:40:57 UTC 2026","passed","Tue Feb 03 12:40:58 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC3: Test login user unsuccessfully with incorrect email and password","1599","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Tue Feb 03 12:40:30 UTC 2026","passed","Tue Feb 03 12:40:31 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
