"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC4: Test logout user successfully","6198","logoutUser","Regression Suite","Fri Jan 23 23:15:37 UTC 2026","passed","Fri Jan 23 23:15:43 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC8: Test verify all products and product detail page","1923","verifyAllProductAndProductDetailPage","Regression Suite","Fri Jan 23 23:16:05 UTC 2026","passed","Fri Jan 23 23:16:07 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC6: Test contact us form","2551","contactUsForm","Regression Suite","Fri Jan 23 23:15:22 UTC 2026","passed","Fri Jan 23 23:15:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC2: Test login user successfully with correct email and password","6909","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Fri Jan 23 23:15:26 UTC 2026","passed","Fri Jan 23 23:15:33 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","3493","addProductInCart","Regression Suite","Fri Jan 23 23:15:18 UTC 2026","passed","Fri Jan 23 23:15:21 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC5: Test register user with existing email","6683","registerUserWithExistingEmail","Regression Suite","Fri Jan 23 23:15:51 UTC 2026","passed","Fri Jan 23 23:15:57 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC7: Test verify test cases page","514","verifyTestCasesPage","Regression Suite","Fri Jan 23 23:16:08 UTC 2026","passed","Fri Jan 23 23:16:08 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC10: Verify subscription in home page","407","subscriptionInHomePage","Regression Suite","Fri Jan 23 23:16:03 UTC 2026","passed","Fri Jan 23 23:16:04 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
"TC9: Test search product","1656","searchProduct","Regression Suite","Fri Jan 23 23:15:59 UTC 2026","passed","Fri Jan 23 23:16:00 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC3: Test login user unsuccessfully with incorrect email and password","1359","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Fri Jan 23 23:15:34 UTC 2026","passed","Fri Jan 23 23:15:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC11: Verify subscription in Cart page","817","subscriptionInCartPage","Regression Suite","Fri Jan 23 23:16:01 UTC 2026","passed","Fri Jan 23 23:16:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC1: Test register user and delete user account successfully","5434","registerAndDeleteUserAccountSuccessfully","Regression Suite","Fri Jan 23 23:15:44 UTC 2026","passed","Fri Jan 23 23:15:50 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
