"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC7: Test verify test cases page","575","verifyTestCasesPage","Regression Suite","Sat Feb 07 05:37:36 UTC 2026","passed","Sat Feb 07 05:37:36 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyTestCasesPage"
"TC11: Verify subscription in Cart page","854","subscriptionInCartPage","Regression Suite","Sat Feb 07 05:37:29 UTC 2026","passed","Sat Feb 07 05:37:30 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInCartPage"
"TC2: Test login user successfully with correct email and password","6284","loginSuccessfullyWithCorrectEmailAndPassword","Regression Suite","Sat Feb 07 05:36:56 UTC 2026","passed","Sat Feb 07 05:37:02 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginSuccessfullyWithCorrectEmailAndPassword"
"TC12: Test add product in Cart","2538","addProductInCart","Regression Suite","Sat Feb 07 05:36:48 UTC 2026","broken","Sat Feb 07 05:36:51 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","addProductInCart"
"TC1: Test register user and delete user account successfully","4909","registerAndDeleteUserAccountSuccessfully","Regression Suite","Sat Feb 07 05:37:13 UTC 2026","passed","Sat Feb 07 05:37:17 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerAndDeleteUserAccountSuccessfully"
"TC5: Test register user with existing email","6532","registerUserWithExistingEmail","Regression Suite","Sat Feb 07 05:37:19 UTC 2026","passed","Sat Feb 07 05:37:25 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","registerUserWithExistingEmail"
"TC4: Test logout user successfully","6380","logoutUser","Regression Suite","Sat Feb 07 05:37:05 UTC 2026","passed","Sat Feb 07 05:37:12 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","logoutUser"
"TC9: Test search product","1752","searchProduct","Regression Suite","Sat Feb 07 05:37:26 UTC 2026","passed","Sat Feb 07 05:37:28 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","searchProduct"
"TC8: Test verify all products and product detail page","1431","verifyAllProductAndProductDetailPage","Regression Suite","Sat Feb 07 05:37:33 UTC 2026","passed","Sat Feb 07 05:37:34 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","verifyAllProductAndProductDetailPage"
"TC3: Test login user unsuccessfully with incorrect email and password","1369","loginUserUnsuccessfullyWithIncorrectEmailAndPassword","Regression Suite","Sat Feb 07 05:37:03 UTC 2026","passed","Sat Feb 07 05:37:04 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","loginUserUnsuccessfullyWithIncorrectEmailAndPassword"
"TC6: Test contact us form","2862","contactUsForm","Regression Suite","Sat Feb 07 05:36:52 UTC 2026","passed","Sat Feb 07 05:36:55 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","contactUsForm"
"TC10: Verify subscription in home page","456","subscriptionInHomePage","Regression Suite","Sat Feb 07 05:37:31 UTC 2026","passed","Sat Feb 07 05:37:32 UTC 2026","com.huy.automationexercise.tests.TestCases","TestCases","com.huy.automationexercise.tests.TestCases","subscriptionInHomePage"
